1.953762400 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
1.973765332 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
1.993783385 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.013767886 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.033769124 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.053775617 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.073765954 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.093767563 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.113763643 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.133764107 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.153764978 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.173767567 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.193763370 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.213765535 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.233762384 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.253778311 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.273789152 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.293778163 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.313811404 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.333768360 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.353763226 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.373779213 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.393767360 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.413777195 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.433764504 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.453774753 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.473762355 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.493763829 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.513762470 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.533775460 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.553763199 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.573762811 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.593761110 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.613781385 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.633764113 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.653776848 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.673764313 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.693791945 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.713762136 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.733763774 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.753760878 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.773760826 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.793763363 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.813762725 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.833780510 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.853778199 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.873762649 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.893772530 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.913762172 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.933762464 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.953763171 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.973765897 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
2.993764510 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.013765533 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.033777869 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.053766015 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.073769440 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.093796372 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.113763467 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.133762533 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.153763106 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.173762811 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.193763258 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0149997 0.0150014    0.1363 -8.30589e-12 4.69727e-12 -0.707111 -0.707103 
3.213761025 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150007 0.0150018   0.13631 3.92038e-06 7.44812e-06 -0.707166 -0.707048 
3.233762632 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150007 0.0150018   0.13631 3.92038e-06 7.44812e-06 -0.707166 -0.707048 
3.253762187 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150007 0.0150018   0.13631 3.92038e-06 7.44812e-06 -0.707166 -0.707048 
3.273762716 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150007 0.0150018   0.13631 3.92038e-06 7.44812e-06 -0.707166 -0.707048 
3.293776826 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150008 0.0150036   0.13631 -5.71274e-06 1.78452e-05 -0.70693 -0.707284 
3.313779185 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150008 0.0150036   0.13631 -5.71274e-06 1.78452e-05 -0.70693 -0.707284 
3.333761298 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150008 0.0150036   0.13631 -5.71274e-06 1.78452e-05 -0.70693 -0.707284 
3.353764811 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150008 0.0150036   0.13631 -5.71274e-06 1.78452e-05 -0.70693 -0.707284 
3.373761479 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0150008 0.0150036   0.13631 -5.71274e-06 1.78452e-05 -0.70693 -0.707284 
3.393763480 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0151102 0.0149937  0.137235 -0.000667498 -0.00057693 0.709181 0.705026 
3.413762730 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0151102 0.0149937  0.137235 -0.000667498 -0.00057693 0.709181 0.705026 
3.433766942 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0151102 0.0149937  0.137235 -0.000667498 -0.00057693 0.709181 0.705026 
3.453764403 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0151102 0.0149937  0.137235 -0.000667498 -0.00057693 0.709181 0.705026 
3.473762564 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0151102 0.0149937  0.137235 -0.000667498 -0.00057693 0.709181 0.705026 
3.493768335 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0151102 0.0149937  0.137235 -0.000667498 -0.00057693 0.709181 0.705026 
3.513764491 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0151102 0.0149937  0.137235 -0.000667498 -0.00057693 0.709181 0.705026 
3.533776995 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0154968 0.0149832  0.140946 -0.00308488 -0.00286679 0.707133 0.707068 
3.553767509 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0154968 0.0149832  0.140946 -0.00308488 -0.00286679 0.707133 0.707068 
3.573761667 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0154968 0.0149832  0.140946 -0.00308488 -0.00286679 0.707133 0.707068 
3.593776950 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0154968 0.0149832  0.140946 -0.00308488 -0.00286679 0.707133 0.707068 
3.613763436 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0154968 0.0149832  0.140946 -0.00308488 -0.00286679 0.707133 0.707068 
3.633778962 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158313 0.0149778  0.144733 -0.00547062 -0.00516717 0.70718 0.706994 
3.653763526 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158313 0.0149778  0.144733 -0.00547062 -0.00516717 0.70718 0.706994 
3.673762029 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158313 0.0149778  0.144733 -0.00547062 -0.00516717 0.70718 0.706994 
3.693777402 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158313 0.0149778  0.144733 -0.00547062 -0.00516717 0.70718 0.706994 
3.713763532 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158802 0.0149761  0.145401 -0.00586644 -0.00553514 0.707247 0.70692 
3.733761126 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158802 0.0149761  0.145401 -0.00586644 -0.00553514 0.707247 0.70692 
3.753770269 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158802 0.0149761  0.145401 -0.00586644 -0.00553514 0.707247 0.70692 
3.773772917 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158802 0.0149761  0.145401 -0.00586644 -0.00553514 0.707247 0.70692 
3.793775616 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0158802 0.0149761  0.145401 -0.00586644 -0.00553514 0.707247 0.70692 
3.813767542 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0159021 0.0149756  0.145694 -0.006043 -0.00570488 0.707182 0.706982 
3.833763766 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0159021 0.0149756  0.145694 -0.006043 -0.00570488 0.707182 0.706982 
3.853765354 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0159021 0.0149756  0.145694 -0.006043 -0.00570488 0.707182 0.706982 
3.873762577 0 0   0.0515734 -0.00800317   0.0989889 -0.106865 -0.169907 1.77076e-18 0.979649 0.0159021 0.0149756  0.145694 -0.006043 -0.00570488 0.707182 0.706982 
